003,Stationary,006,Stationary Misc,0057,Paper punch heavy duty,Pcs,12006003057
003,Stationary,006,Stationary Misc,0058,File carry bag,Pcs,12006003058
003,Stationary,006,Stationary Misc,0059,File clip plastic- Green file,Pcs,12006003059
003,Stationary,006,Stationary Misc,0060,Insulation tape,Pcs,12006003060
003,Stationary,006,Stationary Misc,0061,Ribbon ZC 100/ZC 300,Pcs,12006003061
003,Stationary,006,Stationary Misc,0062,PVC blank cards,Pcs,12006003062
003,Stationary,006,Stationary Misc,0063,Bravo card presso,Pcs,12006003063
003,Stationary,006,Stationary Misc,0064,Cylicone,Pcs,12006003064
,,,,,,,
004,Disposables,001,Paper,0001,"Toilet Tissue Mini Jumbo Roll, 2Ply, 150Mtr",Box,12004001001
004,Disposables,001,Paper,0002,Toilet roll -Big core 350mtr,Box,12004001002
004,Disposables,001,Paper,0003,Tissue box-2ply 150 sheets,Box,12004001003
004,Disposables,001,Paper,0004,"V-Fold / InterFold Paper Towel, 2 Ply,",Box,12004001004
004,Disposables,001,Paper,0005,Vinyl Gloves - Lightly Powdered ,Box,12004001005
004,Disposables,001,Paper,0006,Face mask surgical 3ply,Box,12004001006
004,Disposables,001,Paper,0007,Mouse glue traps,Pcs,12004001007
004,Disposables,001,Paper,0008,Reflector tape,Pcs,12004001008
004,Disposables,001,Paper,0009,"V-Fold / InterFold Paper Towel, 2 Ply,",Pcs,12004001009
004,Disposables,001,Paper,0010,Face mask -3M,Pcs,12004001010
004,Disposables,001,Paper,0011,Face mask -paper,Pcs,12004001011
004,Disposables,001,Paper,0012,Face mask -surgical,Pcs,12004001012
004,Disposables,001,Paper,0012,Face mask -Paper,Pcs,12004001013
,,,,,,,
004,Disposables,002,Plastic,0001,Plastic cup - Tea,Pack,12004002001
004,Disposables,002,Plastic,0002,Plastic cup - coffee,Pack,12004002002
004,Disposables,002,Plastic,0003,Plastic spoon,Pack,12004002003
,,,,,,,
,,,,,,,
,,,,,,,
004,Disposables,003,Disposables Misc,0001,Nylon gloves,Pack,12004003001
004,Disposables,003,Disposables Misc,0002,Nitrile gloves,Pack,12004003002
004,Disposables,003,Disposables Misc,0003,Shoe cover,Pack,12004003003
,,,,,,,
005,Fuel,001,Petrol,0001,,Lumps.,12005001001
,,,,,,,
006,Consumables Tools,001,Cleaning,0001,Window Squeeze - ST/ST - 35cm Packaging - 1 each,Each,12006001001
006,Consumables Tools,001,Cleaning,0002,Window Washer - ST/ST - 35cm Packaging - 1 each,Each,12006001002
